order_id,order_date,customer_id,payment_type,order_status,order_amount
ORD_1720,2025-10-23,CUST_1575,Net Banking,Delivered,39822
ORD_1721,2024-09-12,CUST_1700,COD,Delivered,36658
ORD_1722,2024-03-19,CUST_1615,COD,Shipped,41624
ORD_1723,2024-07-31,CUST_143,UPI,Canceled,45040
ORD_1724,2024-08-18,CUST_1240,Net Banking,Delivered,53976
ORD_1725,2024-04-15,CUST_595,UPI,Processing,19980
ORD_1726,2024-12-02,CUST_502,Debit Card,Canceled,9465
ORD_1727,2024-03-27,CUST_1887,Net Banking,Processing,25500
ORD_1728,2024-11-14,CUST_1369,Credit Card,Delivered,25765
ORD_1729,2025-04-07,CUST_131,Debit Card,Delivered,3067
ORD_1730,2025-04-22,CUST_943,Credit Card,Processing,12192
ORD_1731,2024-11-10,CUST_1603,Debit Card,Processing,57304
ORD_1732,2025-02-03,CUST_1191,Credit Card,Processing,6276
ORD_1733,2025-05-10,CUST_395,Debit Card,Returned,49119
ORD_1734,2024-07-05,CUST_1939,COD,Shipped,29824
ORD_1735,2025-08-25,CUST_154,Credit Card,Returned,1630
ORD_1736,2024-08-24,CUST_999,Debit Card,Delivered,52125
ORD_1737,2024-12-25,CUST_1498,UPI,Canceled,4979
ORD_1738,2024-02-22,CUST_641,Debit Card,Shipped,45556
ORD_1739,2024-03-28,CUST_1407,Debit Card,Processing,43267
ORD_1740,2024-12-12,CUST_1240,Credit Card,Canceled,21439
ORD_1741,2025-04-27,CUST_5,Net Banking,Processing,35999
ORD_1742,2024-07-06,CUST_1747,Credit Card,Shipped,56150
ORD_1743,2025-01-31,CUST_1123,COD,Canceled,36672
ORD_1744,2025-01-06,CUST_1660,Debit Card,Returned,43498
ORD_1745,2025-05-27,CUST_286,Net Banking,Shipped,59545
ORD_1746,2025-08-05,CUST_1156,UPI,Canceled,53229
ORD_1747,2025-01-07,CUST_275,UPI,Shipped,38912
ORD_1748,2023-12-04,CUST_1126,Net Banking,Shipped,1887
ORD_1749,2024-05-30,CUST_922,Net Banking,Returned,23348
ORD_1750,2025-02-20,CUST_1908,UPI,Processing,23112
ORD_1751,2025-03-17,CUST_791,Net Banking,Canceled,54837
ORD_1752,2023-11-27,CUST_1238,COD,Processing,5917
ORD_1753,2024-05-19,CUST_270,COD,Returned,58563
ORD_1754,2025-02-15,CUST_1496,UPI,Delivered,12526
ORD_1755,2025-08-26,CUST_322,Credit Card,Returned,53549
ORD_1756,2025-04-17,CUST_850,COD,Shipped,30346
ORD_1757,2025-04-01,CUST_841,UPI,Shipped,42638
ORD_1758,2025-05-22,CUST_1329,COD,Returned,25304
ORD_1759,2024-11-28,CUST_837,UPI,Shipped,43618
ORD_1760,2024-01-30,CUST_338,Credit Card,Canceled,36449
ORD_1761,2025-09-03,CUST_1345,Debit Card,Returned,51840
ORD_1762,2025-09-15,CUST_837,Credit Card,Canceled,2755
ORD_1763,2023-12-28,CUST_1832,Debit Card,Canceled,32715
ORD_1764,2025-07-06,CUST_1110,Credit Card,Delivered,51723
ORD_1765,2025-06-03,CUST_757,UPI,Returned,52334
ORD_1766,2024-04-26,CUST_790,Credit Card,Canceled,20012
ORD_1767,2024-12-23,CUST_537,Credit Card,Returned,44905
ORD_1768,2025-11-17,CUST_1853,Credit Card,Returned,55252
ORD_1769,2025-09-06,CUST_1334,Credit Card,Canceled,52276
ORD_1770,2024-12-01,CUST_1112,COD,Processing,39975
ORD_1771,2025-08-16,CUST_482,Credit Card,Returned,46479
ORD_1772,2025-11-09,CUST_93,UPI,Canceled,10980
ORD_1773,2025-10-02,CUST_820,COD,Returned,35764
ORD_1774,2025-11-13,CUST_1774,Credit Card,Processing,16591
ORD_1775,2025-04-14,CUST_992,Net Banking,Delivered,46079
ORD_1776,2024-12-10,CUST_696,UPI,Canceled,26804
ORD_1777,2025-02-16,CUST_486,Debit Card,Returned,12133
ORD_1778,2025-02-14,CUST_798,Debit Card,Canceled,4326
ORD_1779,2024-02-18,CUST_1497,Credit Card,Canceled,7959
ORD_1780,2024-11-06,CUST_1618,Credit Card,Delivered,40227
ORD_1781,2025-03-03,CUST_1802,Credit Card,Processing,38791
ORD_1782,2025-07-01,CUST_1052,Net Banking,Delivered,52778
ORD_1783,2024-06-09,CUST_966,UPI,Delivered,31082
ORD_1784,2025-01-22,CUST_175,Net Banking,Delivered,34422
ORD_1785,2025-05-08,CUST_551,Debit Card,Processing,297
ORD_1786,2024-06-13,CUST_153,Credit Card,Returned,21957
ORD_1787,2024-05-14,CUST_705,UPI,Delivered,23633
ORD_1788,2024-12-08,CUST_1852,COD,Returned,17906
ORD_1789,2025-04-27,CUST_1868,Net Banking,Delivered,27377
ORD_1790,2025-07-28,CUST_1788,UPI,Delivered,53826
ORD_1791,2025-01-03,CUST_157,COD,Processing,3861
ORD_1792,2025-01-31,CUST_135,Credit Card,Processing,200
ORD_1793,2025-06-09,CUST_1939,Net Banking,Delivered,31516
ORD_1794,2025-11-07,CUST_1943,Debit Card,Shipped,21219
ORD_1795,2024-09-18,CUST_1592,UPI,Processing,50480
ORD_1796,2025-01-07,CUST_1064,Net Banking,Processing,3162
ORD_1797,2025-01-25,CUST_1633,Credit Card,Returned,14798
ORD_1798,2025-08-04,CUST_769,Credit Card,Delivered,26577
ORD_1799,2025-06-29,CUST_1537,UPI,Processing,41337
ORD_1800,2025-09-27,CUST_169,UPI,Canceled,49032
ORD_1801,2024-12-03,CUST_1231,UPI,Returned,43553
ORD_1802,2025-08-08,CUST_719,COD,Delivered,15354
ORD_1803,2023-12-20,CUST_1539,Debit Card,Delivered,28200
ORD_1804,2024-07-18,CUST_1640,Debit Card,Processing,12281
ORD_1805,2025-07-19,CUST_883,COD,Canceled,10001
ORD_1806,2025-05-26,CUST_237,Credit Card,Returned,31403
ORD_1807,2024-11-22,CUST_1505,COD,Canceled,59769
ORD_1808,2024-11-11,CUST_422,Debit Card,Returned,26899
ORD_1809,2025-07-28,CUST_1672,Credit Card,Canceled,22942
ORD_1810,2025-10-01,CUST_1361,Net Banking,Processing,51438
ORD_1811,2025-04-30,CUST_450,Credit Card,Delivered,35721
ORD_1812,2024-11-01,CUST_1874,COD,Delivered,54229
ORD_1813,2025-01-06,CUST_1538,Credit Card,Canceled,36649
ORD_1814,2023-12-23,CUST_784,Debit Card,Delivered,31807
ORD_1815,2024-08-16,CUST_562,COD,Canceled,3879
ORD_1816,2024-04-30,CUST_513,Net Banking,Canceled,36588
ORD_1817,2025-05-08,CUST_867,COD,Processing,4697
ORD_1818,2023-12-28,CUST_1513,Debit Card,Returned,37029
ORD_1819,2024-12-30,CUST_1399,Net Banking,Processing,39740
ORD_1820,2025-08-29,CUST_273,Credit Card,Returned,55017
ORD_1821,2024-06-18,CUST_883,Net Banking,Returned,48408
ORD_1822,2024-07-13,CUST_12,COD,Processing,44295
ORD_1823,2024-06-29,CUST_166,Debit Card,Delivered,42884
ORD_1824,2024-06-28,CUST_1926,COD,Returned,34696
ORD_1825,2024-05-22,CUST_594,UPI,Processing,54282
ORD_1826,2024-09-27,CUST_1487,Debit Card,Delivered,54440
ORD_1827,2024-05-31,CUST_595,COD,Processing,18380
ORD_1828,2024-03-26,CUST_1487,COD,Delivered,50073
ORD_1829,2025-05-11,CUST_1877,Credit Card,Canceled,57463
ORD_1830,2025-03-02,CUST_762,COD,Shipped,38974
ORD_1831,2025-01-31,CUST_1336,Debit Card,Delivered,3862
ORD_1832,2025-08-18,CUST_1557,Credit Card,Returned,26275
ORD_1833,2024-08-17,CUST_629,Net Banking,Canceled,56677
ORD_1834,2025-03-25,CUST_605,Debit Card,Canceled,15783
ORD_1835,2024-01-30,CUST_112,UPI,Delivered,37096
ORD_1836,2024-01-04,CUST_847,COD,Delivered,29071
ORD_1837,2024-08-04,CUST_1352,COD,Canceled,36285
ORD_1838,2025-02-20,CUST_284,Debit Card,Shipped,16267
ORD_1839,2024-06-18,CUST_531,Debit Card,Delivered,28980
ORD_1840,2024-04-25,CUST_1644,Credit Card,Delivered,8711
ORD_1841,2025-07-22,CUST_1462,COD,Delivered,3570
ORD_1842,2025-11-14,CUST_1734,Debit Card,Delivered,4399
ORD_1843,2024-07-06,CUST_587,Credit Card,Processing,52333
ORD_1844,2025-10-06,CUST_965,Debit Card,Returned,3406
ORD_1845,2024-03-22,CUST_1111,Net Banking,Processing,22430
ORD_1846,2024-01-07,CUST_1860,Net Banking,Shipped,45149
ORD_1847,2025-05-29,CUST_790,Credit Card,Processing,58868
ORD_1848,2025-06-23,CUST_481,COD,Canceled,59582
ORD_1849,2024-09-26,CUST_473,Net Banking,Processing,51839
ORD_1850,2024-02-04,CUST_901,Debit Card,Delivered,15477
ORD_1851,2025-04-04,CUST_1514,UPI,Processing,17434
ORD_1852,2025-06-27,CUST_1767,Credit Card,Returned,4559
ORD_1853,2025-08-08,CUST_1345,UPI,Shipped,5168
ORD_1854,2024-06-19,CUST_1810,COD,Canceled,1340
ORD_1855,2024-02-06,CUST_1118,Net Banking,Shipped,46801
ORD_1856,2024-05-12,CUST_1943,COD,Shipped,2894
ORD_1857,2024-11-05,CUST_229,COD,Processing,41887
ORD_1858,2024-11-24,CUST_286,UPI,Canceled,4630
ORD_1859,2024-02-26,CUST_1230,Credit Card,Delivered,54361
ORD_1860,2024-09-07,CUST_292,Debit Card,Returned,7294
ORD_1861,2025-08-28,CUST_1126,Net Banking,Delivered,22841
ORD_1862,2023-12-02,CUST_882,UPI,Delivered,58134
ORD_1863,2024-01-08,CUST_1892,UPI,Canceled,41767
ORD_1864,2025-08-19,CUST_279,Credit Card,Returned,39484
ORD_1865,2025-05-08,CUST_798,Debit Card,Returned,42644
ORD_1866,2024-12-29,CUST_354,Net Banking,Processing,43179
ORD_1867,2024-07-23,CUST_232,UPI,Canceled,35521
ORD_1868,2024-03-17,CUST_39,Debit Card,Delivered,20433
ORD_1869,2024-04-07,CUST_1222,Debit Card,Processing,43707
ORD_1870,2024-03-11,CUST_811,Debit Card,Canceled,47983
ORD_1871,2024-12-11,CUST_1634,Debit Card,Shipped,51261
ORD_1872,2024-05-01,CUST_1486,Credit Card,Processing,11056
ORD_1873,2024-03-04,CUST_1731,Net Banking,Delivered,21878
ORD_1874,2025-11-03,CUST_1519,COD,Processing,24754
ORD_1875,2024-06-20,CUST_25,Debit Card,Processing,50533
ORD_1876,2025-01-24,CUST_866,COD,Shipped,59477
ORD_1877,2024-02-26,CUST_867,UPI,Returned,14827
ORD_1878,2025-05-12,CUST_1247,Net Banking,Processing,11283
ORD_1879,2024-12-20,CUST_767,COD,Canceled,48357
ORD_1880,2024-08-09,CUST_1834,Debit Card,Returned,46833
ORD_1881,2024-04-05,CUST_1954,COD,Shipped,30804
ORD_1882,2024-10-09,CUST_1600,Net Banking,Shipped,47388
ORD_1883,2025-05-12,CUST_1946,Debit Card,Shipped,16482
ORD_1884,2024-12-07,CUST_1035,UPI,Delivered,50561
ORD_1885,2025-09-11,CUST_802,UPI,Shipped,34572
ORD_1886,2024-06-25,CUST_1766,COD,Processing,50671
ORD_1887,2024-02-18,CUST_857,COD,Shipped,17533
ORD_1888,2025-04-23,CUST_987,Net Banking,Delivered,28894
ORD_1889,2025-09-04,CUST_1914,Credit Card,Returned,17299
ORD_1890,2024-12-02,CUST_1860,Debit Card,Shipped,56309
ORD_1891,2025-10-12,CUST_511,COD,Processing,5092
ORD_1892,2025-09-30,CUST_455,Credit Card,Processing,11962
ORD_1893,2024-01-03,CUST_149,Net Banking,Canceled,18933
ORD_1894,2025-06-11,CUST_203,Debit Card,Shipped,29586
ORD_1895,2025-09-28,CUST_478,Debit Card,Delivered,25655
ORD_1896,2025-03-14,CUST_397,COD,Shipped,51934
ORD_1897,2025-04-14,CUST_1044,Debit Card,Delivered,2180
ORD_1898,2024-05-05,CUST_451,Debit Card,Processing,44421
ORD_1899,2024-10-14,CUST_1302,Debit Card,Shipped,13274
ORD_1900,2025-04-26,CUST_113,COD,Returned,32431
ORD_1901,2024-03-08,CUST_81,Net Banking,Returned,33932
ORD_1902,2024-11-09,CUST_422,UPI,Delivered,27374
ORD_1903,2025-09-02,CUST_1598,COD,Canceled,51083
ORD_1904,2024-08-21,CUST_1370,Net Banking,Delivered,44135
ORD_1905,2024-02-11,CUST_1254,COD,Canceled,42953
ORD_1906,2025-04-15,CUST_262,COD,Returned,21891
ORD_1907,2024-04-01,CUST_2000,UPI,Returned,9698
ORD_1908,2024-10-23,CUST_72,UPI,Shipped,654
ORD_1909,2024-09-12,CUST_1203,COD,Returned,50974
ORD_1910,2023-11-24,CUST_1451,UPI,Shipped,39447
ORD_1911,2024-01-22,CUST_1982,Net Banking,Processing,40639
ORD_1912,2024-11-21,CUST_946,Net Banking,Delivered,37719
ORD_1913,2024-11-05,CUST_323,Credit Card,Shipped,25875
ORD_1914,2024-11-06,CUST_432,Debit Card,Processing,8418
ORD_1915,2025-04-20,CUST_1424,Debit Card,Delivered,58159
ORD_1916,2024-06-07,CUST_175,COD,Returned,55586
ORD_1917,2024-06-22,CUST_1315,UPI,Canceled,2142
ORD_1918,2024-11-11,CUST_802,Debit Card,Returned,32866
ORD_1919,2025-10-27,CUST_1136,Net Banking,Canceled,46578
ORD_1920,2024-09-08,CUST_509,Net Banking,Delivered,34783
ORD_1921,2025-02-28,CUST_910,Credit Card,Shipped,16842
ORD_1922,2024-01-17,CUST_251,COD,Canceled,22757
ORD_1923,2024-07-26,CUST_43,Debit Card,Processing,16164
ORD_1924,2024-11-28,CUST_1527,Debit Card,Shipped,37519
ORD_1925,2024-08-03,CUST_1220,COD,Shipped,34630
ORD_1926,2024-04-29,CUST_1639,Debit Card,Shipped,20755
ORD_1927,2024-09-20,CUST_1312,Credit Card,Processing,5855
ORD_1928,2024-08-17,CUST_639,Credit Card,Shipped,37964
ORD_1929,2025-05-25,CUST_166,Credit Card,Returned,25108
ORD_1930,2024-01-25,CUST_682,COD,Processing,30125
ORD_1931,2024-04-02,CUST_476,UPI,Canceled,46436
ORD_1932,2024-05-02,CUST_648,Debit Card,Returned,15835
ORD_1933,2024-06-13,CUST_115,Net Banking,Delivered,49619
ORD_1934,2024-11-02,CUST_1730,Debit Card,Returned,12463
ORD_1935,2024-07-05,CUST_289,Credit Card,Delivered,58324
ORD_1936,2025-10-30,CUST_1207,COD,Delivered,30255
ORD_1937,2024-12-08,CUST_805,Credit Card,Delivered,13191
ORD_1938,2025-02-13,CUST_1388,Net Banking,Delivered,3128
ORD_1939,2025-03-11,CUST_1956,COD,Returned,33096
ORD_1940,2024-05-20,CUST_448,UPI,Shipped,57673
ORD_1941,2025-08-24,CUST_1324,Credit Card,Shipped,15225
ORD_1942,2024-01-08,CUST_1905,UPI,Returned,33900
ORD_1943,2025-07-30,CUST_1419,Debit Card,Returned,49698
ORD_1944,2024-12-15,CUST_1551,Net Banking,Shipped,52206
ORD_1945,2024-07-15,CUST_1561,COD,Processing,34389
ORD_1946,2024-11-02,CUST_990,COD,Canceled,29374
ORD_1947,2024-05-29,CUST_1566,Credit Card,Canceled,30825
ORD_1948,2025-01-15,CUST_73,Credit Card,Delivered,23130
ORD_1949,2024-04-30,CUST_1923,Credit Card,Returned,21415
ORD_1950,2025-01-23,CUST_1024,Credit Card,Delivered,49434
ORD_1951,2024-12-13,CUST_437,Net Banking,Canceled,17509
ORD_1952,2023-11-25,CUST_108,Net Banking,Delivered,51084
ORD_1953,2024-06-12,CUST_935,Credit Card,Delivered,413
ORD_1954,2025-04-07,CUST_919,UPI,Delivered,53713
ORD_1955,2025-03-16,CUST_144,Credit Card,Shipped,49585
ORD_1956,2024-11-02,CUST_1265,Debit Card,Shipped,6579
ORD_1957,2025-10-19,CUST_1939,Debit Card,Shipped,16821
ORD_1958,2025-05-08,CUST_1624,UPI,Returned,32045
ORD_1959,2025-08-23,CUST_1195,Net Banking,Delivered,4151
ORD_1960,2025-09-22,CUST_1092,Net Banking,Returned,57240
ORD_1961,2025-02-21,CUST_216,Debit Card,Delivered,29029
ORD_1962,2024-05-13,CUST_1771,UPI,Delivered,48659
ORD_1963,2024-11-17,CUST_1042,Credit Card,Processing,59683
ORD_1964,2024-10-08,CUST_370,COD,Canceled,42637
ORD_1965,2025-04-22,CUST_700,Net Banking,Canceled,11600
ORD_1966,2024-04-28,CUST_1544,Credit Card,Shipped,15814
ORD_1967,2024-02-29,CUST_301,UPI,Canceled,29353
ORD_1968,2024-01-07,CUST_1819,Credit Card,Shipped,43425
ORD_1969,2025-07-23,CUST_1574,Net Banking,Returned,14293
ORD_1970,2023-11-20,CUST_20,Debit Card,Delivered,26647
ORD_1971,2024-09-01,CUST_1411,Net Banking,Delivered,2946
ORD_1972,2025-07-19,CUST_758,UPI,Returned,20754
ORD_1973,2023-11-29,CUST_1738,Net Banking,Delivered,52266
ORD_1974,2025-04-11,CUST_969,UPI,Processing,37953
ORD_1975,2025-06-27,CUST_512,Credit Card,Returned,17861
ORD_1976,2025-03-17,CUST_1747,Credit Card,Shipped,12045
ORD_1977,2024-12-06,CUST_952,UPI,Shipped,28673
ORD_1978,2025-08-07,CUST_1876,Debit Card,Delivered,16821
ORD_1979,2024-06-12,CUST_227,Net Banking,Shipped,44834
ORD_1980,2024-12-10,CUST_901,Credit Card,Delivered,39984
ORD_1981,2025-07-15,CUST_728,Debit Card,Delivered,1201
ORD_1982,2024-03-13,CUST_746,Credit Card,Canceled,35409
ORD_1983,2025-03-14,CUST_1369,Debit Card,Canceled,35699
ORD_1984,2025-01-21,CUST_627,UPI,Canceled,41665
ORD_1985,2024-03-15,CUST_1019,COD,Canceled,17017
ORD_1986,2024-12-12,CUST_464,COD,Shipped,7902
ORD_1987,2024-07-31,CUST_1669,COD,Returned,53006
ORD_1988,2025-10-13,CUST_1845,COD,Processing,5415
ORD_1989,2025-05-25,CUST_6,COD,Canceled,46524
ORD_1990,2024-06-19,CUST_910,COD,Shipped,37894
ORD_1991,2025-07-26,CUST_385,COD,Processing,53462
ORD_1992,2025-10-05,CUST_549,COD,Delivered,56651
ORD_1993,2024-11-10,CUST_1324,Debit Card,Shipped,54108
ORD_1994,2025-05-02,CUST_883,Net Banking,Canceled,58667
ORD_1995,2025-08-31,CUST_1489,COD,Shipped,54896
ORD_1996,2024-07-14,CUST_119,Net Banking,Processing,42778
ORD_1997,2024-09-08,CUST_1598,COD,Returned,14932
ORD_1998,2025-01-14,CUST_1468,Credit Card,Shipped,44140
ORD_1999,2025-06-09,CUST_1470,Net Banking,Processing,25746
ORD_2000,2024-05-18,CUST_389,Credit Card,Processing,417
ORD_2001,2025-10-08,CUST_1545,Debit Card,Returned,33520
ORD_2002,2024-07-06,CUST_1150,Credit Card,Shipped,5624
ORD_2003,2024-08-17,CUST_841,Credit Card,Shipped,2848
ORD_2004,2024-05-30,CUST_778,COD,Returned,11941
ORD_2005,2025-08-18,CUST_6,Net Banking,Returned,12628
ORD_2006,2024-05-10,CUST_1224,UPI,Processing,35020
ORD_2007,2024-05-29,CUST_253,Net Banking,Shipped,1689
ORD_2008,2025-01-07,CUST_111,UPI,Delivered,54729
ORD_2009,2024-11-22,CUST_1978,UPI,Returned,25743
ORD_2010,2024-03-20,CUST_80,COD,Shipped,44093
ORD_2011,2024-01-01,CUST_673,COD,Delivered,588
ORD_2012,2024-10-22,CUST_137,Net Banking,Returned,33694
ORD_2013,2024-07-23,CUST_498,Debit Card,Delivered,26876
ORD_2014,2025-02-15,CUST_39,UPI,Processing,13524
ORD_2015,2025-09-07,CUST_441,COD,Delivered,29712
ORD_2016,2025-10-14,CUST_198,Credit Card,Returned,56814
ORD_2017,2025-02-26,CUST_799,UPI,Returned,43906
ORD_2018,2024-09-02,CUST_1205,Debit Card,Returned,12666
ORD_2019,2025-07-12,CUST_1280,Debit Card,Shipped,27973
ORD_2020,2024-04-17,CUST_342,UPI,Processing,15561
ORD_2021,2025-01-22,CUST_971,COD,Shipped,8482
ORD_2022,2025-09-20,CUST_1823,Debit Card,Shipped,48847
ORD_2023,2024-06-07,CUST_1582,COD,Delivered,35639
ORD_2024,2024-12-09,CUST_1224,Credit Card,Processing,2678
ORD_2025,2024-07-26,CUST_1797,Credit Card,Delivered,22635
ORD_2026,2024-08-20,CUST_758,COD,Shipped,43237
ORD_2027,2024-04-08,CUST_321,Debit Card,Returned,55781
ORD_2028,2024-07-31,CUST_947,COD,Canceled,23283
ORD_2029,2024-06-05,CUST_1985,COD,Returned,3158
ORD_2030,2025-07-08,CUST_1610,Net Banking,Canceled,1415
ORD_2031,2025-01-30,CUST_1170,Debit Card,Shipped,59633
ORD_2032,2025-07-26,CUST_226,COD,Delivered,24889
ORD_2033,2024-09-04,CUST_1948,Net Banking,Processing,49847
ORD_2034,2025-05-16,CUST_1768,Credit Card,Delivered,45504
ORD_2035,2025-08-06,CUST_1198,UPI,Shipped,49251
ORD_2036,2024-08-30,CUST_1894,Debit Card,Delivered,51536
ORD_2037,2025-03-18,CUST_142,Debit Card,Delivered,43443
ORD_2038,2024-05-06,CUST_1716,Debit Card,Processing,46796
ORD_2039,2025-05-03,CUST_1834,Net Banking,Delivered,48053
ORD_2040,2023-12-05,CUST_1677,UPI,Returned,49156
ORD_2041,2023-12-30,CUST_822,Credit Card,Processing,59591
ORD_2042,2025-11-19,CUST_1266,Debit Card,Delivered,18034
ORD_2043,2024-12-09,CUST_1636,Net Banking,Returned,56399
ORD_2044,2024-06-05,CUST_735,Debit Card,Delivered,8526
ORD_2045,2024-12-01,CUST_337,Credit Card,Canceled,7765
ORD_2046,2024-11-18,CUST_1729,UPI,Canceled,56611
ORD_2047,2024-07-06,CUST_1823,Debit Card,Canceled,42543
ORD_2048,2024-07-06,CUST_1802,UPI,Returned,38160
ORD_2049,2025-11-02,CUST_1327,COD,Delivered,55943
ORD_2050,2025-02-01,CUST_421,Debit Card,Canceled,57001
ORD_2051,2025-05-15,CUST_1353,Net Banking,Delivered,53320
ORD_2052,2024-06-08,CUST_332,Debit Card,Shipped,29025
ORD_2053,2024-10-15,CUST_219,Net Banking,Processing,36554
ORD_2054,2024-09-04,CUST_1609,Debit Card,Processing,17768
ORD_2055,2024-09-12,CUST_728,COD,Returned,12325
ORD_2056,2024-08-21,CUST_162,UPI,Shipped,34896
ORD_2057,2025-08-03,CUST_948,COD,Canceled,43956
ORD_2058,2025-04-25,CUST_175,COD,Returned,3732
ORD_2059,2024-06-26,CUST_591,COD,Canceled,34342
ORD_2060,2025-02-18,CUST_1416,Debit Card,Returned,42553
ORD_2061,2024-08-17,CUST_880,COD,Shipped,5483
ORD_2062,2024-11-03,CUST_1836,COD,Delivered,3398
ORD_2063,2024-06-21,CUST_24,COD,Delivered,56318
ORD_2064,2024-07-14,CUST_1266,Net Banking,Processing,30420
ORD_2065,2024-01-25,CUST_959,Credit Card,Returned,27276
ORD_2066,2024-12-28,CUST_966,Debit Card,Delivered,9761
ORD_2067,2025-07-02,CUST_476,Net Banking,Canceled,40697
ORD_2068,2024-09-13,CUST_1992,Credit Card,Canceled,34646
ORD_2069,2025-09-08,CUST_60,COD,Delivered,20958
ORD_2070,2024-08-16,CUST_1282,Debit Card,Canceled,55135
ORD_2071,2024-11-12,CUST_1955,Credit Card,Canceled,47014
ORD_2072,2023-12-06,CUST_1730,Net Banking,Shipped,45948
ORD_2073,2024-03-22,CUST_864,UPI,Processing,36031
ORD_2074,2025-02-20,CUST_1014,UPI,Shipped,35347
ORD_2075,2024-11-02,CUST_127,UPI,Processing,25893
ORD_2076,2024-03-14,CUST_416,UPI,Shipped,29333
ORD_2077,2023-11-28,CUST_1366,Credit Card,Canceled,47922
ORD_2078,2024-09-24,CUST_564,UPI,Delivered,16294
ORD_2079,2025-05-24,CUST_1021,UPI,Returned,58942
ORD_2080,2024-12-21,CUST_493,UPI,Returned,46578
ORD_2081,2025-01-10,CUST_706,COD,Canceled,35362
ORD_2082,2024-02-29,CUST_351,Debit Card,Shipped,59547
ORD_2083,2023-12-31,CUST_1655,COD,Shipped,22139
ORD_2084,2024-08-03,CUST_698,Credit Card,Delivered,788
ORD_2085,2024-05-01,CUST_1249,COD,Canceled,17141
ORD_2086,2025-04-08,CUST_381,COD,Processing,13670
ORD_2087,2025-07-20,CUST_1364,UPI,Processing,38398
ORD_2088,2024-10-21,CUST_649,Net Banking,Returned,30834
ORD_2089,2025-01-04,CUST_317,COD,Shipped,29074
ORD_2090,2024-02-16,CUST_94,Credit Card,Canceled,48416
ORD_2091,2025-11-19,CUST_1830,Net Banking,Canceled,43798
ORD_2092,2025-09-15,CUST_1972,UPI,Shipped,43550
ORD_2093,2025-08-01,CUST_521,COD,Processing,32068
ORD_2094,2024-08-17,CUST_828,Credit Card,Delivered,40479
ORD_2095,2025-03-13,CUST_116,Credit Card,Shipped,4620
ORD_2096,2025-02-03,CUST_1308,Debit Card,Returned,56478
ORD_2097,2025-10-17,CUST_1765,Credit Card,Canceled,17659
ORD_2098,2025-05-27,CUST_132,UPI,Processing,28724
ORD_2099,2024-04-10,CUST_62,Credit Card,Shipped,22754
ORD_2100,2025-06-21,CUST_639,Credit Card,Canceled,44719
ORD_2101,2024-03-12,CUST_1243,UPI,Processing,54135
ORD_2102,2025-09-30,CUST_1635,Net Banking,Processing,1460
ORD_2103,2024-08-20,CUST_478,Debit Card,Shipped,37016
ORD_2104,2025-10-31,CUST_1613,Credit Card,Processing,35365
ORD_2105,2025-03-15,CUST_22,Debit Card,Processing,57165
ORD_2106,2024-04-30,CUST_99,UPI,Returned,28821
ORD_2107,2024-01-27,CUST_432,Net Banking,Returned,51924
ORD_2108,2025-05-01,CUST_187,Net Banking,Returned,19740
ORD_2109,2025-05-31,CUST_259,Debit Card,Delivered,56458
ORD_2110,2024-02-10,CUST_1012,UPI,Canceled,16806
ORD_2111,2024-12-20,CUST_1676,Debit Card,Processing,10198
ORD_2112,2025-09-02,CUST_1183,Net Banking,Delivered,5060
ORD_2113,2025-06-02,CUST_1866,Net Banking,Canceled,23902
ORD_2114,2024-03-10,CUST_787,Debit Card,Shipped,14346
ORD_2115,2024-02-11,CUST_1900,COD,Processing,13832
ORD_2116,2024-01-11,CUST_1262,Credit Card,Shipped,19377
ORD_2117,2024-02-02,CUST_1949,Net Banking,Canceled,1447
ORD_2118,2024-09-21,CUST_418,Debit Card,Shipped,31485
ORD_2119,2025-08-11,CUST_692,Debit Card,Canceled,48646
ORD_2120,2024-02-14,CUST_1051,Debit Card,Processing,36763
ORD_2121,2025-02-10,CUST_1849,UPI,Delivered,34267
ORD_2122,2025-02-24,CUST_917,Net Banking,Canceled,7061
ORD_2123,2024-09-22,CUST_287,COD,Shipped,55822
ORD_2124,2025-01-23,CUST_1918,Credit Card,Returned,11980
ORD_2125,2024-09-24,CUST_1704,UPI,Delivered,33647
ORD_2126,2025-06-16,CUST_1074,Credit Card,Delivered,26116
ORD_2127,2025-10-01,CUST_320,COD,Canceled,17337
ORD_2128,2025-10-25,CUST_235,Net Banking,Returned,32237
ORD_2129,2024-08-22,CUST_784,UPI,Canceled,54128
ORD_2130,2024-02-02,CUST_588,Net Banking,Processing,8683
ORD_2131,2025-06-06,CUST_1576,UPI,Processing,56556
ORD_2132,2024-01-25,CUST_1766,COD,Processing,12389
ORD_2133,2025-10-15,CUST_747,Credit Card,Returned,34552
ORD_2134,2024-10-20,CUST_197,Net Banking,Returned,19354
ORD_2135,2024-04-21,CUST_989,Debit Card,Processing,832
ORD_2136,2024-03-11,CUST_1967,Credit Card,Canceled,28331
ORD_2137,2025-01-16,CUST_623,COD,Canceled,31394
ORD_2138,2025-02-08,CUST_371,Credit Card,Shipped,6323
ORD_2139,2025-03-16,CUST_1376,UPI,Returned,16963
ORD_2140,2024-11-08,CUST_603,UPI,Delivered,57070
ORD_2141,2024-11-02,CUST_304,COD,Processing,50862
